neo,desn,absolute_magnitude,magnitude_slope,epoch,mean_anomaly,argument_of_perihelion,longitude_of_the_ascending node,inclination,eccentricity,mean_motion,semi_major_axis,ref1,ref2,observations,oppostion,time_of_perihelion_passage, rms_residual,Polarization,rotation_period,computer,classification,desn,label,last _observation
0,h7310,14.4,0.15,K161D,127.38779,265.99027,198.16276,7.0714,0.0665227,0.08438852,5.1477067,1,MPO336268,57,4,2009-2015,0.26,M-v,38h,MPCADO,9,-437310,2013 CN206,20150425
0,h7311,14,0.15,K161D,145.62592,293.62761,161.64678,7.89249,0.0804009,0.08210056,5.242905,0,MPO336268,52,6,2007-2015,0.34,M-v,38h,MPCADO,9,-437311,2013 CF217,20150525
0,h7312,13.9,0.15,K161D,285.29676,194.19631,116.64306,13.24922,0.0328785,0.08282643,5.2122281,0,MPO336268,46,6,2004-2015,0.3,M-v,38h,MPCADO,9,-437312,2013 DR14,20150424
0,h7313,13.2,0.15,K161D,17.26374,49.45778,141.21813,8.98648,0.5867421,0.02091439,13.0468575,0,MPO342199,94,4,2012-2015,0.31,M-v,38h,MPCLINUX,000A,-437313,2013 EK73,20150615
0,h7314,13.9,0.15,K161D,168.43897,223.3453,210.89925,13.03273,0.0077594,0.08286899,5.2104435,0,MPO336269,78,7,2003-2015,0.22,M-v,38h,MPCADO,9,-437314,2013 JA15,20150522
0,h7360,6.3,0.15,K161D,357.96003,232.23327,181.1404,31.18732,0.6708441,0.0008456,110.7543877,0,MPO368901,333,5,2002-2015,0.14,M-v,38h,MPCLINUX,000A,-437360,2013 TV158,20151108
0,h7524,15.4,0.15,K161D,108.00113,152.25824,285.44145,9.83612,0.2809552,0.12540214,3.953054,0,MPO336323,36,4,2005-2015,0.24,M-v,38h,MPCADO,8,-437524,2013 YX105,20150418
0,h7720,14,0.15,K161D,112.01952,338.55988,133.08587,8.49229,0.0875794,0.08483284,5.1297166,0,MPO336374,51,5,2009-2015,0.3,M-v,38h,MPCADO,9,-437720,2014 DB110,20150421
0,h7728,14.2,0.15,K161D,195.49535,218.66263,175.91156,6.29626,0.0234513,0.08227652,5.2354268,0,MPO336376,62,6,2007-2015,0.25,M-v,38h,MPCADO,9,-437728,2014 DQ124,20150420
0,h7729,14.1,0.15,K161D,175.54214,283.7739,127.94211,7.93559,0.0319076,0.08555486,5.1008153,1,MPO336376,43,4,2011-2015,0.2,M-v,38h,MPCADO,9,-437729,2014 DH135,20150420
0,h7730,14.1,0.15,K161D,141.95536,295.44156,148.75685,8.10401,0.0340801,0.08480747,5.1307398,0,MPO336376,53,7,2002-2015,0.27,M-v,38h,MPCADO,9,-437730,2014 DO137,20150421
0,h7734,13.8,0.15,K161D,73.72078,138.25857,7.28223,13.00087,0.0182209,0.08394232,5.1659325,0,MPO336377,64,5,2008-2015,0.26,M-v,38h,MPCADO,9,-437734,2014 EE9,20150518
0,h7740,14.3,0.15,K161D,62.80533,137.76777,17.94742,6.26122,0.078215,0.08392191,5.16677,0,MPO342201,52,4,2009-2015,0.3,M-v,38h,MPCLINUX,9,-437740,2014 EQ29,20150524
0,h7752,14.3,0.15,K161D,109.38691,59.87027,52.45526,7.51406,0.1577058,0.08202722,5.2460292,0,MPO336382,45,5,2009-2015,0.28,M-v,38h,MPCADO,9,-437752,2014 FR42,20150423
0,h7754,13.8,0.15,K161D,66.13791,101.49878,67.55089,17.0677,0.0717574,0.08275298,5.2153117,0,MPO342202,70,7,2003-2015,0.33,M-v,38h,MPCLINUX,9,-437754,2014 FK51,20150525
0,h7757,14.4,0.15,K161D,114.08338,285.85584,187.37217,5.93923,0.1287075,0.08231775,5.2336787,0,MPO336383,54,6,2009-2015,0.34,M-v,38h,MPCADO,9,-437757,2014 GM3,20150520
0,h7759,13.8,0.15,K161D,174.12629,282.89282,138.55919,15.18215,0.0546304,0.08458983,5.1395365,0,MPO336384,61,8,2001-2015,0.3,M-v,38h,MPCADO,9,-437759,2014 GG47,20150515
0,h7760,14.4,0.15,K161D,117.2312,281.52273,196.0817,7.54306,0.0749707,0.0842912,5.1516684,0,MPO342202,77,7,2002-2015,0.31,M-v,38h,MPCLINUX,9,-437760,2014 HP149,20150524
0,h7761,14.4,0.15,K161D,111.15991,338.16751,151.47433,10.76093,0.0929093,0.08276558,5.2147825,0,MPO342202,56,7,2001-2015,0.29,M-v,38h,MPCLINUX,9,-437761,2014 HG170,20150618
0,h7871,7.2,0.15,K161D,5.62118,10.56933,203.27491,21.69115,0.0774499,0.00352829,42.7326475,2,MPO339596,29,5,2001-2014,0.22,M-v,38h,MPCW,000A,-437871,2001 FN185,20140530
0,h7915,5.8,0.15,K161D,172.70332,25.75816,22.12343,6.56953,0.1324793,0.00330117,44.6708535,3,MPO339609,30,5,2002-2014,0.29,M-v,38h,MPCW,000A,-437915,2002 GD32,20140530
0,h8028,8.4,0.15,K161D,24.0835,301.42629,226.16793,3.13037,0.2850035,0.00393431,39.7395871,2,MPO339639,26,7,2004-2015,0.27,M-v,38h,MPCW,000A,-438028,2004 EH96,20150422
0,h8507,14,0.15,K161D,155.78191,332.52255,127.90679,5.15021,0.0573807,0.08434741,5.1493794,0,MPO339765,51,7,2007-2015,0.26,M-v,38h,MPCADO,9,-438507,2007 RG70,20150623
0,h8682,13.5,0.15,K161D,179.95718,188.84084,98.12883,21.03497,0.0823598,0.08057783,5.3087509,0,MPO373338,43,7,2003-2015,0.37,M-v,38h,MPCLINUX,9,-438682,2008 HB22,20151219
0,h8694,15.6,0.15,K161D,1.2789,157.31419,145.07941,3.68798,0.1757736,0.12545604,3.9519218,0,MPO339812,34,7,2000-2015,0.27,M-v,38h,MPCADO,8,-438694,2008 PZ19,20150612
0,h8696,15.8,0.15,K161D,344.10637,244.68769,71.80208,1.97291,0.2758882,0.1239619,3.9836139,0,MPO346166,38,4,2007-2015,0.33,M-v,38h,MPCLINUX,8,-438696,2008 QF26,20150611
0,h8741,14.2,0.15,K161D,200.48961,285.08063,126.78493,10.25414,0.0316196,0.08289501,5.2093532,0,MPO339823,44,9,2000-2015,0.28,M-v,38h,MPCADO,9,-438741,2008 TG116,20150618
0,h8747,14.2,0.15,K161D,162.71337,152.4951,292.44389,6.35406,0.0188653,0.08525638,5.1127136,0,MPO339825,43,6,2007-2015,0.34,M-v,38h,MPCADO,9,-438747,2008 TZ174,20150618
0,h9002,13.9,0.15,K161D,144.7588,8.23317,66.53195,20.14462,0.0829917,0.0843792,5.1480857,0,MPO339889,48,6,2001-2015,0.26,M-v,38h,MPCADO,9,-439002,2010 VX104,20150607
0,h9003,14.1,0.15,K161D,114.27114,240.81762,231.97033,13.28074,0.1825579,0.08154274,5.2667881,0,MPO339889,40,7,1998-2015,0.25,M-v,38h,MPCADO,9,-439003,2010 VV138,20150619
0,h9197,13.1,0.15,K161D,172.38842,294.57915,99.79633,28.25773,0.0439761,0.08111371,5.2853433,0,MPO368902,68,8,1998-2015,0.36,M-v,38h,MPCLINUX,9,-439197,2012 BS34,20150401
0,h9395,14.3,0.15,K161D,163.57987,174.69547,223.12909,10.08769,0.0559191,0.08107566,5.286997,0,MPO339985,52,9,1997-2015,0.25,M-v,38h,MPCADO,9,-439395,2013 AZ150,20150322
0,h9402,13.5,0.15,K161D,122.72336,2.69788,94.84472,16.14944,0.0550623,0.08242977,5.2289362,0,MPO339986,47,6,2002-2015,0.33,M-v,38h,MPCADO,9,-439402,2013 BA46,20150605
0,h9570,15.2,0.15,K161D,6.85065,222.1188,70.01079,4.09335,0.2071293,0.12325997,3.9987233,0,MPO340028,60,7,2001-2015,0.29,M-v,38h,MPCADO,8,-439570,2014 DK89,20150612
0,h9650,15.7,0.15,K161D,63.15067,200.87768,47.86489,3.31762,0.1325762,0.12349645,3.9936169,0,MPO346176,55,7,2005-2015,0.24,M-v,38h,MPCLINUX,8,-439650,2014 HF25,20150724
0,h9675,15.9,0.15,K161D,47.89577,284.78117,340.37354,5.23624,0.1365299,0.12389192,3.9851138,0,MPO346176,60,6,2000-2015,0.24,M-v,38h,MPCLINUX,8,-439675,2014 HL191,20150809
0,h9677,15.3,0.15,K161D,73.89399,142.69051,94.89993,9.7098,0.1216211,0.12441786,3.9738752,0,MPO346176,79,7,2006-2015,0.29,M-v,38h,MPCLINUX,8,-439677,2014 JA5,20150808
0,h9731,14,0.15,K161D,31.5151,352.39861,208.95986,7.1525,0.0575703,0.08223608,5.2371433,0,MPO340071,102,8,2003-2015,0.28,M-v,38h,MPCADO,9,-439731,2015 FN39,20150616
0,h9732,13.3,0.15,K161D,94.12447,294.517,204.0551,18.84289,0.0465775,0.08237883,5.2310912,0,MPO340071,94,9,2003-2015,0.23,M-v,38h,MPCW,9,-439732,2015 FB75,20150526
0,h9858,7.6,0.15,K161D,19.17986,184.54251,133.10278,3.19197,0.037741,0.00356019,42.4769979,2,MPO342368,43,8,1999-2015,0.26,M-v,38h,MPCW,000A,-439858,1999 ON4,20150528
0,h9987,15.1,0.15,K161D,286.07324,182.30096,266.08703,7.59782,0.199853,0.1261674,3.9370531,0,MPO349165,78,6,2001-2015,0.39,M-v,38h,MPCLINUX,8,-439987,2001 XS146,20150912
0,h9995,15.5,0.15,K161D,310.68342,136.89474,289.53092,6.51874,0.2260381,0.12605057,3.9394854,0,MPO349165,61,5,2001-2015,0.46,M-v,38h,MPCLINUX,8,-439995,2002 AW73,20150909
0,i0196,15.2,0.15,K161D,216.90496,133.70538,357.12177,9.02792,0.1997816,0.12484972,3.9647062,0,MPO342469,71,6,2004-2015,0.27,M-v,38h,MPCADO,8,-440196,2004 FK158,20150811
0,i1072,15.7,0.15,K161D,352.25309,40.007,347.45932,2.42697,0.2781757,0.12384472,3.9861263,0,MPO373344,127,7,2000-2015,0.38,M-v,38h,MPCLINUX,8,-441072,2007 RX64,20151221
0,i1075,15.2,0.15,K161D,322.02199,79.65867,351.05763,10.55129,0.1936638,0.12437199,3.9748524,0,MPO373344,83,7,1999-2015,0.42,M-v,38h,MPCLINUX,8,-441075,2007 RQ107,20151202
0,i1134,15.7,0.15,K161D,358.67463,26.77539,359.85149,3.72552,0.2007768,0.12545069,3.9520341,0,MPO368905,94,5,2007-2015,0.32,M-v,38h,MPCLINUX,8,-441134,2007 TM121,20151231
0,i1186,15.6,0.15,K161D,8.43861,323.98362,65.83658,10.09646,0.2402266,0.12341789,3.9953115,0,MPO368905,110,5,2007-2015,0.36,M-v,38h,MPCLINUX,8,-441186,2007 TO434,20151224
0,i1509,15.5,0.15,K161D,292.60292,93.20803,333.31941,7.69852,0.1470543,0.12434495,3.9754285,0,MPO349180,71,7,1995-2015,0.33,M-v,38h,MPCLINUX,8,-441509,2008 SO136,20150906
0,i1525,15.4,0.15,K161D,330.9557,196.03704,205.91231,8.21764,0.2426304,0.13133129,3.8331626,1,MPO373346,93,5,2001-2015,0.37,M-v,38h,MPCLINUX,8,-441525,2008 SK220,20151201
0,i1548,15.3,0.15,K161D,328.71491,346.30122,55.51621,5.97197,0.2721943,0.12628277,3.9346549,0,MPO357029,101,5,2000-2015,0.43,M-v,38h,MPCLINUX,8,-441548,2008 TD67,20150906
0,i1550,15.4,0.15,K161D,296.45141,300.89133,131.0898,3.5385,0.1117324,0.12392662,3.9843698,0,MPO342827,46,7,1995-2015,0.33,M-v,38h,MPCADO,8,-441550,2008 TT69,20150821
0,i1563,15.2,0.15,K161D,333.17485,237.38972,154.79399,2.78374,0.2315695,0.12313764,4.0013711,0,MPO357029,76,7,1999-2015,0.4,M-v,38h,MPCLINUX,8,-441563,2008 UK,20150905
0,i1597,15.9,0.15,K161D,337.12334,122.2279,280.05863,2.82922,0.2161773,0.12549189,3.9511691,0,MPO373346,73,7,1994-2015,0.35,M-v,38h,MPCLINUX,8,-441597,2008 UC180,20151201
0,i1607,15.6,0.15,K161D,327.21091,117.36079,295.69918,7.73047,0.2317401,0.12506387,3.9601789,0,MPO373346,60,4,2007-2015,0.25,M-v,38h,MPCLINUX,8,-441607,2008 UR239,20151201
0,i1667,16,0.15,K161D,347.92482,12.91497,26.89964,2.87824,0.2847482,0.12615493,3.9373126,0,MPO373347,83,5,2000-2015,0.43,M-v,38h,MPCLINUX,8,-441667,2008 WR138,20151209
0,i1833,15.9,0.15,K161D,316.27658,327.82632,49.05168,3.76755,0.0193495,0.13041402,3.8511153,0,MPO349183,46,5,2000-2015,0.25,M-v,38h,MPCLINUX,8,-441833,2009 TU19,20150906
0,i1839,15.6,0.15,K161D,277.44492,199.79656,228.8515,2.97777,0.1758159,0.12356555,3.9921279,0,MPO342899,61,6,2003-2015,0.36,M-v,38h,MPCADO,8,-441839,2009 VU28,20150812
0,i1845,15.9,0.15,K161D,314.62259,313.04141,58.34693,3.05988,0.037753,0.12787087,3.9020093,0,MPO342901,41,7,2001-2015,0.24,M-v,38h,MPCADO,8,-441845,2009 VU73,20150809
0,i1848,14.7,0.15,K161D,269.36028,240.54083,206.26806,10.07893,0.2119647,0.12580633,3.9445826,1,MPO342902,58,4,2009-2015,0.43,M-v,38h,MPCADO,8,-441848,2009 WN10,20150728
0,i1851,15.4,0.15,K161D,292.59724,338.6397,81.71894,4.86693,0.2001085,0.12635363,3.9331838,0,MPO349183,44,4,2008-2015,0.3,M-v,38h,MPCLINUX,8,-441851,2009 WK33,20150906
0,i2173,14.3,0.15,K161D,142.62666,183.92111,264.75511,7.405,0.0875935,0.08390507,5.1674616,0,MPO342986,75,5,2010-2015,0.23,M-v,38h,MPCADO,9,-442173,2010 WV51,20150603
0,i2183,15.1,0.15,K161D,243.69414,98.50533,21.46424,8.71228,0.1212519,0.12406978,3.9813043,0,MPO342989,66,7,2004-2015,0.42,M-v,38h,MPCADO,8,-442183,2011 CX117,20150821
0,i2565,14.7,0.15,K161D,141.50295,189.0975,341.307,10.06822,0.1231274,0.12379701,3.9871503,0,MPO353534,62,6,2008-2015,0.25,M-v,38h,MPCLINUX,8,-442565,2012 AX23,20151016
0,i2603,15.4,0.15,K161D,214.29262,335.97158,144.97097,4.01161,0.1269916,0.12268674,4.011169,0,MPO343095,62,8,2000-2015,0.33,M-v,38h,MPCADO,8,-442603,2012 FC29,20150817
0,i2763,14,0.15,K161D,21.49326,84.27365,109.96766,22.25808,0.0912123,0.08417518,5.156401,0,MPO368907,57,5,2009-2016,0.29,M-v,38h,MPCLINUX,9,-442763,2012 XG53,20160210
0,i3027,15.6,0.15,K161D,73.30039,167.45752,79.70401,6.81955,0.1706938,0.12514931,3.9583764,0,MPO343199,59,5,2006-2015,0.21,M-v,38h,MPCADO,8,-443027,2013 ED24,20150811
0,i3046,15.1,0.15,K161D,111.56987,232.78256,327.26458,10.22955,0.1670425,0.12527548,3.9557181,0,MPO343204,55,6,2000-2015,0.43,M-v,38h,MPCADO,8,-443046,2013 EX104,20150811
0,i3086,15.4,0.15,K161D,82.57745,124.67821,121.55423,6.90912,0.161647,0.12366753,3.9899329,0,MPO353537,53,5,2004-2015,0.32,M-v,38h,MPCLINUX,8,-443086,2013 GQ69,20151002
0,i3348,15.5,0.15,K161D,63.47804,154.26291,84.62293,4.00682,0.1573337,0.1255923,3.9490627,0,MPO343282,60,6,2005-2015,0.28,M-v,38h,MPCADO,8,-443348,2014 GM28,20150724
0,i3437,15.9,0.15,K161D,34.0102,348.6351,287.99075,1.48161,0.1618163,0.12674613,3.9250594,0,MPO343305,52,4,2008-2015,0.15,M-v,38h,MPCADO,8,-443437,2014 HX140,20150817
0,i3816,14.9,0.15,K161D,0.66709,155.45178,237.06064,8.54882,0.2929671,0.12494273,3.9627383,0,MPO373351,158,6,1999-2015,0.47,M-v,38h,MPCLINUX,8,-443816,1999 TR107,20151203
0,i3843,7.3,0.15,K161D,30.88881,335.33596,205.74356,10.61468,0.1235354,0.00308455,46.7385469,2,MPO346392,58,6,2001-2014,0.27,M-v,38h,MPCW,000A,-443843,2001 FO185,20140528
0,i3895,14.9,0.15,K161D,292.06339,125.22511,307.57066,7.43013,0.2824319,0.12534412,3.9542738,0,MPO346409,81,4,2001-2015,0.47,M-v,38h,MPCADO,8,-443895,2001 XP170,20150908
0,i4018,7,0.15,K161D,27.50467,122.76338,65.63338,2.81925,0.0497759,0.00333071,44.4063578,3,MPO346445,37,4,2004-2014,0.12,M-v,38h,MPCW,000A,-444018,2004 EU95,20140528
0,i4025,6.9,0.15,K161D,262.67159,276.8462,45.30633,3.31001,0.043367,0.0033559,44.1838603,2,MPO368910,50,6,2004-2015,0.16,M-v,38h,MPCLINUX,000A,-444025,2004 HJ79,20150522
0,i4030,4.7,0.15,K161D,40.30908,36.78362,240.96293,31.23045,0.1488444,0.00346209,43.2756571,2,MPO346448,32,12,1982-2015,0.4,M-v,38h,MPCADO,000A,-444030,2004 NT33,20150916
0,i4745,5.5,0.15,K161D,293.20688,121.86935,207.42906,15.05635,0.1816446,0.00397742,39.4519384,2,MPO346628,109,8,2002-2014,0.21,M-v,38h,MPCADO,000A,-444745,2007 JF43,20140701
0,i4753,15.6,0.15,K161D,9.06051,211.98268,168.08237,3.08933,0.2720047,0.12471255,3.9676127,0,MPO368913,183,6,1991-2015,0.41,M-v,38h,MPCLINUX,8,-444753,2007 RP37,20151231
0,i4754,15.7,0.15,K161D,2.60645,228.11881,148.40817,3.51455,0.2416929,0.12460492,3.9698971,0,MPO373359,69,6,2000-2015,0.39,M-v,38h,MPCLINUX,8,-444754,2007 RD105,20151209
0,i4767,15.7,0.15,K161D,345.33533,126.26539,274.21459,1.59919,0.2701748,0.12482856,3.9651542,0,MPO373359,97,5,1992-2015,0.28,M-v,38h,MPCLINUX,8,-444767,2007 RT262,20151209
0,i4773,15.5,0.15,K161D,7.5576,114.51022,271.84247,7.47,0.2482561,0.12498586,3.9618266,0,MPO357048,94,5,2001-2015,0.41,M-v,38h,MPCLINUX,8,-444773,2007 SC21,20151019
0,i4786,16,0.15,K161D,6.89165,349.71064,66.85568,4.79581,0.2196599,0.12638732,3.9324847,0,MPO373359,111,4,2007-2015,0.29,M-v,38h,MPCLINUX,8,-444786,2007 TL85,20151213
0,i4794,16,0.15,K161D,350.7423,120.26938,281.5674,1.7912,0.2853895,0.12551851,3.9506105,0,MPO373359,106,5,2005-2015,0.35,M-v,38h,MPCLINUX,8,-444794,2007 TJ209,20151209
0,i4808,15.1,0.15,K161D,17.87465,317.69455,72.14886,8.61523,0.2714409,0.12531255,3.954938,0,MPO373359,160,4,2007-2015,0.47,M-v,38h,MPCLINUX,8,-444808,2007 TR440,20151216
0,i4885,16,0.15,K161D,32.62758,232.50587,142.66277,3.62074,0.2456164,0.12419103,3.9787126,0,MPO373360,86,6,1998-2015,0.33,M-v,38h,MPCLINUX,8,-444885,2007 WZ24,20151216
0,i5065,15.1,0.15,K161D,243.44581,242.0788,219.13526,7.73885,0.0945068,0.12313509,4.0014265,0,MPO353557,85,8,2001-2015,0.38,M-v,38h,MPCLINUX,8,-445065,2008 SO232,20151010
0,i5068,15.2,0.15,K161D,287.46046,277.63828,174.94478,3.24554,0.2228392,0.12533324,3.9545027,0,MPO346712,60,6,2007-2015,0.42,M-v,38h,MPCADO,8,-445068,2008 SE268,20150912
0,i5119,15.7,0.15,K161D,322.80185,137.17881,274.44297,1.62674,0.2220499,0.12552134,3.950551,0,MPO346724,48,6,2002-2015,0.37,M-v,38h,MPCADO,8,-445119,2008 UE210,20150909
0,i5125,15.7,0.15,K161D,279.93661,305.69164,149.6816,3.47191,0.1467826,0.12287874,4.0069897,0,MPO346726,58,7,2007-2015,0.31,M-v,38h,MPCADO,8,-445125,2008 UD286,20150912
0,i5287,15.8,0.15,K161D,269.61359,299.22858,150.85736,3.91918,0.2380601,0.12676605,3.9246482,0,MPO346766,70,6,1994-2015,0.35,M-v,38h,MPCADO,8,-445287,2009 WC169,20150908
0,i5307,15.7,0.15,K161D,273.67046,48.67047,42.1617,1.39844,0.1841812,0.12618744,3.9366363,0,MPO346771,48,6,2001-2015,0.35,M-v,38h,MPCADO,8,-445307,2010 EY8,20150906
0,i5473,5.1,0.15,K161D,357.73301,313.90167,117.44011,4.50965,0.7755348,0.00052128,152.9043221,1,MPO368916,60,6,1998-2015,0.37,M-v,38h,MPCLINUX,000A,-445473,2010 VZ98,20151012
0,i5534,15.3,0.15,K161D,271.05076,277.17093,166.92923,9.44005,0.159069,0.12369196,3.9894075,0,MPO346829,57,7,2000-2015,0.44,M-v,38h,MPCADO,8,-445534,2011 CZ86,20150906
0,i5813,15.7,0.15,K161D,143.24697,27.36027,166.77435,2.98413,0.1322798,0.12510004,3.9594156,0,MPO346900,59,7,1996-2015,0.35,M-v,38h,MPCADO,8,-445813,2012 BH112,20150909
0,i5848,15.4,0.15,K161D,187.64677,156.59626,12.01724,8.35489,0.075316,0.12601983,3.9401261,0,MPO346908,52,6,2008-2015,0.25,M-v,38h,MPCADO,8,-445848,2012 FX26,20150909
0,i6572,15.2,0.15,K161D,319.15422,276.62581,147.15811,9.55895,0.1564867,0.12553647,3.9502335,0,MPO373371,71,7,2007-2015,0.46,M-v,38h,MPCLINUX,8,-446572,2014 OJ130,20151206
0,i6584,15.2,0.15,K161D,344.84889,75.41813,332.87067,12.4193,0.2499533,0.12367922,3.9896815,0,MPO373371,118,6,2002-2015,0.4,M-v,38h,MPCLINUX,8,-446584,2014 OL335,20151202
0,i6683,15.5,0.15,K161D,83.42323,257.67788,339.21884,4.32237,0.1436624,0.12661872,3.9276922,0,MPO353578,85,7,2005-2015,0.33,M-v,38h,MPCLINUX,8,-446683,2015 OB15,20150906
0,i6796,15.4,0.15,K161D,35.00877,344.87425,26.16547,9.53367,0.2046266,0.12535977,3.9539447,1,MPO373372,107,4,1999-2015,0.37,M-v,38h,MPCLINUX,8,-446796,1999 TC71,20151217
0,i6798,16.1,0.15,K161D,19.07606,355.04726,31.50242,3.12864,0.2435787,0.12587292,3.9431913,0,MPO357065,63,5,1999-2015,0.31,M-v,38h,MPCLINUX,8,-446798,1999 TE82,20151009
0,i7143,14.9,0.15,K161D,91.6568,229.87407,355.47644,10.26694,0.126442,0.12287531,4.0070641,0,MPO349483,44,5,2005-2015,0.33,M-v,38h,MPCADO,8,-447143,2005 EN210,20151016
0,i7178,7.3,0.15,K161D,324.29761,326.43303,198.25418,35.49341,0.5213293,0.00632808,28.948196,1,MPO357070,151,9,2004-2015,0.21,M-v,38h,MPCLINUX,000A,-447178,2005 RO43,20151019
0,i7779,15.9,0.15,K161D,348.6069,316.35393,76.95307,1.84739,0.2281301,0.12515793,3.9581945,0,MPO373382,78,4,2007-2015,0.35,M-v,38h,MPCLINUX,8,-447779,2007 RP122,20151206
0,i7782,15.8,0.15,K161D,357.46652,116.68431,278.34904,1.73147,0.2114606,0.12394242,3.9840313,0,MPO373382,90,5,2006-2015,0.29,M-v,38h,MPCLINUX,8,-447782,2007 RA195,20151209
0,i7785,16,0.15,K161D,8.51542,177.29689,213.84426,2.11273,0.2367097,0.12403041,3.9821468,0,MPO368927,79,4,2007-2015,0.33,M-v,38h,MPCLINUX,8,-447785,2007 RQ221,20151231
0,i7829,15.4,0.15,K161D,31.2695,334.45339,45.02099,3.51556,0.2734389,0.12576991,3.945344,0,MPO373382,153,5,2006-2015,0.4,M-v,38h,MPCLINUX,8,-447829,2007 TV373,20151218
0,i7849,15.3,0.15,K161D,21.27075,234.12307,157.63079,14.77605,0.231449,0.12536818,3.9537678,1,MPO373382,110,4,2006-2015,0.4,M-v,38h,MPCLINUX,8,-447849,2007 UG132,20151217
0,i8059,14.1,0.15,K161D,77.99803,159.88934,192.48882,16.57297,0.0352453,0.08277518,5.2143795,0,MPO373384,83,5,2008-2015,0.24,M-v,38h,MPCLINUX,9,-448059,2008 FS131,20151203
0,i8203,15.7,0.15,K161D,301.57457,264.27372,177.91579,2.86557,0.1933989,0.12401025,3.9825783,0,MPO349755,60,5,2002-2015,0.3,M-v,38h,MPCADO,8,-448203,2008 UH167,20151016
0,i8271,15.9,0.15,K161D,356.92584,307.40562,110.85726,3.75731,0.2359252,0.12503977,3.9606877,0,MPO368931,65,5,2000-2016,0.33,M-v,38h,MPCLINUX,8,-448271,2008 YS99,20160110
0,i8284,16,0.15,K161D,350.29739,8.57815,57.35219,3.96057,0.2279066,0.12639043,3.9324202,0,MPO373386,77,4,2007-2015,0.34,M-v,38h,MPCLINUX,8,-448284,2009 AH8,20151203
0,i9097,9.5,0.15,K161D,8.78672,6.05744,43.89127,15.42401,0.3773213,0.01080218,20.2672678,1,MPO357094,94,4,2011-2015,0.29,M-v,38h,MPCLINUX,000A,-449097,2012 UT68,20150923
0,i9315,15.3,0.15,K161D,104.77253,52.56531,168.80329,7.82847,0.1586603,0.12548124,3.9513926,0,MPO350037,41,5,2005-2015,0.26,M-v,38h,MPCW,8,-449315,2013 FY6,20151002
0,i9778,15.5,0.15,K161D,15.66131,264.01167,118.96408,12.0494,0.2127031,0.1257852,3.9450243,0,MPO373399,103,5,2006-2015,0.27,M-v,38h,MPCLINUX,8,-449778,2014 OX122,20151206
0,j0265,6.6,0.15,K161D,351.59069,100.77897,10.49123,4.14654,0.2587062,0.00399468,39.3382225,1,MPO353842,59,10,2003-2015,0.25,M-v,38h,MPCADO,000A,-450265,2003 WU172,20151108
0,j0501,13.4,0.15,K161D,142.5763,164.91842,126.58569,29.04077,0.0619871,0.08344479,5.1864463,0,MPO373407,60,5,2005-2015,0.29,M-v,38h,MPCLINUX,9,-450501,2005 YG204,20151213
0,j0766,15.7,0.15,K161D,4.34696,265.44052,122.12355,6.08375,0.2251453,0.12603192,3.9398742,0,MPO373410,80,4,2007-2015,0.35,M-v,38h,MPCLINUX,8,-450766,2007 RA134,20151214
0,j0785,15.4,0.15,K161D,22.09122,154.36147,227.17483,7.85479,0.2265138,0.12531805,3.9548221,0,MPO373411,110,4,2007-2015,0.44,M-v,38h,MPCLINUX,8,-450785,2007 TS158,20151211
0,j0789,16.2,0.15,K161D,20.08119,338.16009,55.9693,4.13822,0.247532,0.12402672,3.9822258,0,MPO368948,90,6,1999-2016,0.34,M-v,38h,MPCLINUX,8,-450789,2007 TF232,20160206
0,j0790,16.2,0.15,K161D,19.37679,323.37482,57.52558,3.49046,0.2852999,0.12520475,3.9572078,0,MPO368948,60,5,1999-2016,0.32,M-v,38h,MPCLINUX,8,-450790,2007 TM235,20160104
0,j0791,16.7,0.15,K161D,11.87585,41.67119,356.31881,2.53472,0.2344716,0.12710311,3.9177069,0,MPO373411,49,5,1999-2015,0.31,M-v,38h,MPCLINUX,8,-450791,2007 TM259,20151107
0,j0795,16.3,0.15,K161D,20.77168,356.23799,40.32436,5.8975,0.2216196,0.1275975,3.9075805,0,MPO373411,58,4,2007-2015,0.26,M-v,38h,MPCLINUX,8,-450795,2007 TE300,20151213
0,j0796,16.7,0.15,K161D,16.99847,2.50548,28.03339,7.5096,0.2933737,0.12434243,3.9754823,2,MPO353983,48,4,1999-2015,0.25,M-v,38h,MPCADO,8,-450796,2007 TA301,20151114
0,j0803,15.8,0.15,K161D,20.89985,74.89503,311.35174,1.93379,0.1892391,0.12612352,3.9379664,1,MPO353985,58,4,2006-2015,0.3,M-v,38h,MPCADO,8,-450803,2007 TE432,20151109
0,j0805,15.5,0.15,K161D,40.11159,24.94729,341.67105,11.05628,0.2174598,0.12637344,3.9327727,0,MPO373411,80,4,2006-2015,0.39,M-v,38h,MPCLINUX,8,-450805,2007 TQ444,20151216
0,j0806,15.4,0.15,K161D,23.00211,122.29406,253.96831,14.14285,0.2862119,0.12423867,3.9776953,1,MPO373411,119,4,2006-2015,0.42,M-v,38h,MPCLINUX,8,-450806,2007 TP451,20151218
0,j0815,15.8,0.15,K161D,30.97454,49.75419,325.30563,7.5446,0.2428817,0.12523613,3.9565466,0,MPO373411,76,4,2007-2015,0.3,M-v,38h,MPCLINUX,8,-450815,2007 VG4,20151216
